,Unnamed: 0,Unnamed: 0.1,Alcohol,Appellation,Bottlesize,Category,Points,Price,Review,Url,Variety,Wine,Winery,Unnamed: 0.1.1,Unnamed: 0.1.1.1
683,683,583.0,13.5%,"California, California Other, California, US",750 ml,Red,88,"$12,  Buy Now","This warm, spicy wine has a good combination of ripe red and black-fruit and generous dashes of baking spices. It is full in body, tastes ripe and has a firm but smooth texture.",https://www.winemag.com/buying-guide/castle-rock-2017-cuvee-pinot-noir-california/,Pinot Noir,Castle Rock 2017 Cuvée Pinot Noir (California),Castle Rock,182.0,182.0
684,684,584.0,14.4%,"California, California Other, California, US",750 ml,Red,88,"$24,  Buy Now","Concentrated and fruity, this full-flavored wine shows bright berry aromas, deep and ripe blackberry flavors and a texture that has a good little bite of tannin.",https://www.winemag.com/buying-guide/cinnabar-2015-mercury-rising-red-california/,Red Blend,Cinnabar 2015 Mercury Rising Red (California),Cinnabar,183.0,183.0
685,685,585.0,13.8%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White,88,"$20,  Buy Now","Fermented in 75% stainless and 25% neutral oak, this clean, simple wine mixes flavors of apple and pear. There are light hints of vanilla and water cracker. It's a pleasant wine at a modest price.",https://www.winemag.com/buying-guide/david-hill-2017-estate-chardonnay-willamette-valley-305864/,Chardonnay,David Hill 2017 Estate Chardonnay (Willamette Valley),David Hill,184.0,184.0
686,686,586.0,13.9%,Folie à Deux,750 ml,White,88,"$18,  Buy Now","Robust on the palate, this wine opens in floral aromatics of jasmine and apple blossom. It follows flavorfully in Meyer lemon zest, tangerine and pineapple, combining firm structure with rounded approachability.",https://www.winemag.com/buying-guide/folie-a-deux-2017-chardonnay-russian-river-valley/,Russian River Valley,Folie à Deux 2017 Chardonnay (Russian River Valley),Folie à Deux,185.0,185.0
687,687,587.0,15.2%,"Red Mountain, Columbia Valley, Washington, US",750 ml,Red,88,"N/A,  Buy Now","Aromas of graphite, cherry, medicine cabinet and cedar are followed by black fruit flavors that seem surprisingly light, especially in the middle, for the appellation and listed alcohol. Cranberry notes linger on the finish.",https://www.winemag.com/buying-guide/gorman-2016-old-scratch-cabernet-sauvignon-red-mountain-305767/,Cabernet Sauvignon,Gorman 2016 Old Scratch Cabernet Sauvignon (Red Mountain),Gorman,186.0,186.0
688,688,588.0,12.35%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White,88,"$23,  Buy Now","Ripe aromas of peach, pineapple and mango carry a bit of a banana undercurrent in this dry-style Riesling. The medium-bodied palate is soft and fruity, with a creamy feel that's honed by balancing acidity.",https://www.winemag.com/buying-guide/hazlitt-1852-vineyards-2017-homestead-reserve-riesling-finger-lakes-305318/,Riesling,Hazlitt 1852 Vineyards 2017 Homestead Reserve Riesling (Finger Lakes),Hazlitt 1852 Vineyards,187.0,187.0
689,689,589.0,13.8%,"Santa Barbara County, Central Coast, California, US",750 ml,Red,88,"$25,  Buy Now","Tangy red-cherry aromas are lifted by anise and nutmeg on the nose of this bottling, which features a whimsical but accurate geographic label. Bay leaf and thyme flavors give depth to the sharp pomegranate fruit flavors of the palate.",https://www.winemag.com/buying-guide/inconceivable-2015-the-fog-prince-pinot-noir-santa-barbara-county-306402/,Pinot Noir,Inconceivable 2015 The Fog Prince Pinot Noir (Santa Barbara County),Inconceivable,188.0,188.0
690,690,590.0,13.7%,J. McClelland,750 ml,Red,88,"$35,  Buy Now","Blended with 14% Cabernet Franc, this succeeds in its light-bodied palate of red currant, cranberry and plum, with secondary characteristics of pencil shavings and graphite. The midpalate is thick and concentrated, finishing with elegance.",https://www.winemag.com/buying-guide/j-mcclelland-2014-merlot-napa-valley-305696/,Napa Valley,J. McClelland 2014 Merlot (Napa Valley),J. McClelland,189.0,189.0
691,691,591.0,14.2%,Lucas & Lewellen,750 ml,Red,88,"$20,  Buy Now",Ripe cherry aromas meet with cinnamon and sagebrush on the rustic yet approachable nose of this bottling. Tart red-fruit and turned earth flavors are framed by a clay-like texture on the palate.,https://www.winemag.com/buying-guide/lucas-lewellen-2016-pinot-noir-santa-barbara-county-306315/,Santa Barbara County,Lucas & Lewellen 2016 Pinot Noir (Santa Barbara County),Lucas & Lewellen,190.0,190.0
692,692,592.0,14%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,Red,88,"$49,  Buy Now","The pine-forest aromas are strong in this bottling, with some blackberry, tobacco and eucalyptus also at play on the nose. Cedary, cigar-box flavors consume the palate, along with touches of blackberry and peppercorn.",https://www.winemag.com/buying-guide/martin-ranch-2014-therese-vineyards-cabernet-sauvignon-santa-cruz-mountains-305056/,Cabernet Sauvignon,Martin Ranch 2014 Therese Vineyards Cabernet Sauvignon (Santa Cruz Mountains),Martin Ranch,191.0,191.0
693,693,593.0,14.9%,"Paso Robles, Central Coast, California, US",750 ml,Red,88,"$44,  Buy Now","Candied blackberry, tangy black plum and cedar show on the nose of this single-variety Petit Verdot, which is a slowly growing category. Robust black-currant and violet flavors are juicy if somewhat simple on the palate.",https://www.winemag.com/buying-guide/midnight-2014-synnove-petit-verdot-paso-robles-305051/,Petit Verdot,Midnight 2014 Synnove Petit Verdot (Paso Robles),Midnight,192.0,192.0
694,694,594.0,14.8%,"Clements Hills, Central Valley, California, US",750 ml,Red,88,"$32,  Buy Now","This is a very good, easy-drinking wine that smells and tastes generously fruity. It has a smooth and lightly tannic texture that will help it pair well with food. Graciano grapes made 74% of the blend, followed by Tempranillo, Grenache and Zinfandel in descending proportions.",https://www.winemag.com/buying-guide/riaza-2014-diablo-rojo-red-clements-hills/,Red Blend,Riaza 2014 Diablo Rojo Red (Clements Hills),Riaza,193.0,193.0
695,695,595.0,13.2%,"Lake Chelan, Columbia Valley, Washington, US",750 ml,White,88,"$89,  Buy Now","The aromas leap out of the glass, displaying notes of slightly wilted white flower, ginger, mandarin orange zest and spice. This is a hair off-dry, with plenty to like.",https://www.winemag.com/buying-guide/rocky-pond-2017-clos-chevalle-vineyard-gewurztraminer-lake-chelan-305736/,Gewürztraminer,Rocky Pond 2017 Clos CheValle Vineyard Gewürztraminer (Lake Chelan),Rocky Pond,194.0,194.0
696,696,596.0,13.7%,"Santa Clara Valley, Central Coast, California, US",750 ml,Red,88,"$45,  Buy Now","Aromas of extracted kirsch and loamy soils show on the nose of this rich bottling. Ripe cherry, oak and nutmeg aromas are evident on the palate.",https://www.winemag.com/buying-guide/sarahs-vineyard-2016-estate-pinot-noir-santa-clara-valley-305078/,Pinot Noir,Sarah's Vineyard 2016 Estate Pinot Noir (Santa Clara Valley),Sarah's Vineyard,195.0,195.0
697,697,597.0,13.5%,Sean Minor,750 ml,Red,88,"$25,  Buy Now",This is a smoky oaky wine with a touch of reduction that opens into a juicy approachable world of soft rich blueberry and plum. It offers good value with a light-bodied approach to ripeness.,https://www.winemag.com/buying-guide/sean-minor-2015-cabernet-sauvignon-napa-valley-306357/,Napa Valley,Sean Minor 2015 Cabernet Sauvignon (Napa Valley),Sean Minor,196.0,196.0
698,698,598.0,14.5%,"Sonoma Coast, Sonoma, California, US",750 ml,Red,88,"$60,  Buy Now",This wine opens in floral element of rose before unleashing smoky edges and a leathery texture. Inside its full-bodied concentration lies earthy oak and black-cherry vanilla.,https://www.winemag.com/buying-guide/sonoma-loeb-2016-sangiacomo-vineyard-fedrick-ranch-pinot-noir-sonoma-coast/,Pinot Noir,Sonoma-Loeb 2016 Sangiacomo Vineyard Fedrick Ranch Pinot Noir (Sonoma Coast),Sonoma-Loeb,197.0,197.0
699,699,599.0,14.7%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red,88,"$35,  Buy Now","There's no mistaking the variety, with its aromas of fresh herb, black cherry, dark fruit and baking spice. Ripe fruit flavors follow, threaded with green herb notes throughout. Firm tannins provide support. The concentration isn't always there but what is is quite nice.",https://www.winemag.com/buying-guide/structure-2016-stillwater-creek-vineyard-cabernet-sauvignon-columbia-valley-wa-305766/,Cabernet Sauvignon,Structure 2016 Stillwater Creek Vineyard Cabernet Sauvignon (Columbia Valley (WA)),Structure,198.0,198.0
700,700,600.0,14.5%,"Santa Ynez Valley, Central Coast, California, US",750 ml,Red,88,"$65,  Buy Now","Dark blackberry juice, wood spice, charred beef and tar aromas show on the nose of this clonal expression, which remains quite young and tight. Stiff tannins and sharp acidity carry flavors of roasted meat in elderberry reduction sauce.",https://www.winemag.com/buying-guide/zaca-mesa-2015-estrella-syrah-santa-ynez-valley-305108/,Syrah,Zaca Mesa 2015 Estrella Syrah (Santa Ynez Valley),Zaca Mesa,199.0,199.0
701,701,601.0,11%,"Seneca Lake, Finger Lakes, New York, US",750 ml,White,88,"$21,  Buy Now","Streaks of grass and flowers mix with a candied ginger and citrus core in this single-vineyard wine. Semidry in style, the light-bodied palate is shot through with flavors of sweet-tart candy and green apple.",https://www.winemag.com/buying-guide/bellangelo-2017-gibson-vineyard-riesling-seneca-lake/,Riesling,Bellangelo 2017 Gibson Vineyard Riesling (Seneca Lake),Bellangelo,0.0,0.0
702,702,602.0,14.6%,"Howell Mountain, Napa, California, US",750 ml,Red,88,"$125,  Buy Now","Soft and thick, this blend of Cabernet Sauvignon, Cabernet Franc and Merlot has a wealth of raspberry, chocolate and clove flavor. The secondary characteristics dip into cedar, tobacco and black pepper, the finish starting to fade.",https://www.winemag.com/buying-guide/bravante-2013-estate-reserve-red-howell-mountain/,Bordeaux-style Red Blend,Bravante 2013 Estate Reserve Red (Howell Mountain),Bravante,1.0,1.0
703,703,603.0,14.3%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red,88,"$38,  Buy Now","This wine is half Grenache, with the rest equal parts Mourvèdre and Cabernet Sauvignon, all aged in neutral oak. The aromas are generous, with notes of plum, freshly peeled orange, tar, black pepper and spice. Juicy, ripe, fresh fruit flavors follow, tapering ever so slightly toward the finish. There's a lot to like.",https://www.winemag.com/buying-guide/brook-bull-2016-come-hell-or-high-water-red-columbia-valley-wa-305739/,Red Blend,Brook & Bull 2016 Come Hell or High Water Red (Columbia Valley (WA)),Brook & Bull,2.0,2.0
704,704,604.0,13.5%,"Napa Valley, Napa, California, US",750 ml,Red,88,"$25,  Buy Now","Bright blueberry, plum and cherry aromas open this affordable red, which is soft and supple in approachability. Clove and a touch of mocha round out the light-bodied experience.",https://www.winemag.com/buying-guide/ca-momi-2016-heartcraft-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,Ca' Momi 2016 Heartcraft Cabernet Sauvignon (Napa Valley),Ca' Momi,3.0,3.0
705,705,605.0,13.8%,Castle Rock,750 ml,White,88,"$10,  Buy Now","Ripe orchard fruit, apple blossoms and warm melon flesh show on the nose of this widely available bottling. Rounded flavors of lemon cream and salted cashew show on the palate, where acidity is prime.",https://www.winemag.com/buying-guide/castle-rock-2017-chardonnay-central-coast-306360/,Central Coast,Castle Rock 2017 Chardonnay (Central Coast),Castle Rock,4.0,4.0
706,706,606.0,13.4%,"Sonoma Valley, Sonoma, California, US",750 ml,White,88,"$35,  Buy Now","This is a 50-50 blend of Grenache Blanc and Viognier, made in a lighthearted light-bodied style. A floral earthy nose of jasmine opens the wine, before fleshy aspects of nectarine and dried apricot figure onto the palate, boosted by uplifted acidity.",https://www.winemag.com/buying-guide/domenica-amato-2017-gusto-bianco-white-sonoma-valley/,Rhône-style White Blend,Domenica Amato 2017 Gusto Bianco White (Sonoma Valley),Domenica Amato,5.0,5.0
707,707,607.0,13.5%,"Edna Valley, Central Coast, California, US",750 ml,White,88,"$35,  Buy Now","Very floral aromas of honeysuckle, apple cream and tuberose show on the nose of this bottling from the Gallo-owned winery. There is also intense florality on the sip, where honeysuckle cream flavors meet with a chalky mouthfeel.",https://www.winemag.com/buying-guide/edna-valley-vineyard-2017-fleur-de-edna-winemaker-series-chardonnay-edna-valley-305449/,Chardonnay,Edna Valley Vineyard 2017 Fleur de Edna Winemaker Series Chardonnay (Edna Valley),Edna Valley Vineyard,6.0,6.0
708,708,608.0,15.1%,Encanto,750 ml,Red,88,"$45,  Buy Now","Thick and syrupy, this wine offers a wealth of tannic density and ripeness. Black cherry and cola dominate around a support of toasted oak.",https://www.winemag.com/buying-guide/encanto-2014-pinot-noir-carneros/,Carneros,Encanto 2014 Pinot Noir (Carneros),Encanto,7.0,7.0
709,709,609.0,12.5%,"Finger Lakes, Finger Lakes, New York, US",750 ml,White,88,"$16,  Buy Now","A perfumed nose of orchard blossom and apple mixes with riper hints of peach and pineapple. This fruit-forward, dry-style Riesling is easygoing in its appeal, yet well balanced and quite enjoyable as an aperitif.",https://www.winemag.com/buying-guide/hazlitt-1852-vineyards-2017-dry-riesling-finger-lakes-305317/,Riesling,Hazlitt 1852 Vineyards 2017 Dry Riesling (Finger Lakes),Hazlitt 1852 Vineyards,8.0,8.0
710,710,610.0,14%,"Red Mountain, Columbia Valley, Washington, US",750 ml,Red,88,"$30,  Buy Now","Sourced from the Les Gosses Vineyard, this wine offers aromas of blackberry, fruit leather, vanilla, Band-Aid and spice. The palate is light in feel, with a reserved approach.",https://www.winemag.com/buying-guide/hedges-2014-descendants-liegeois-dupont-estate-grown-and-bottled-syrah-red-mountain-305725/,Syrah,Hedges 2014 Descendants Liégeois Dupont Estate Grown and Bottled Syrah (Red Mountain),Hedges,9.0,9.0
711,711,611.0,14.5%,"Napa Valley, Napa, California, US",750 ml,Red,88,"$29,  Buy Now","Reduced and meaty, this is a richly built, robust and earthy wine, with grabby tannins that grip the palate with force.",https://www.winemag.com/buying-guide/hendry-2016-hendry-vineyard-malbec-napa-valley-305667/,Malbec,Hendry 2016 Hendry Vineyard Malbec (Napa Valley),Hendry,10.0,10.0
712,712,612.0,14.6%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,Red,88,"$45,  Buy Now","Dark red currant and concentrated rose elements meet with crushed slate and a pinch of herbs on the nose in this bottling from the eastern slope of the appellation. Flavors of pencil shavings, tomato leaf and dried oregano are prominent on the palate, where tart berries and persistent acid round out the experience.",https://www.winemag.com/buying-guide/left-bend-2015-raines-vineyard-cabernet-sauvignon-santa-cruz-mountains-305035/,Cabernet Sauvignon,Left Bend 2015 Raines Vineyard Cabernet Sauvignon (Santa Cruz Mountains),Left Bend,11.0,11.0
713,713,613.0,12.5%,"Napa County, Napa, California, US",750 ml,Sparkling,88,"$24,  Buy Now","Made from both Pinot Noir and Chardonnay, this value-driven, larger production offering is light and lean, with understated acidity. It delivers flavor and texture within a rich rounded palate of approachable pear and vanilla-biscuit flavor.",https://www.winemag.com/buying-guide/mumm-napa-nv-brut-prestige-sparkling-napa-county-305827/,Sparkling Blend,Mumm Napa NV Brut Prestige Sparkling (Napa County),Mumm Napa,12.0,12.0
